cohortDefinitionId,timeId,countValue,covariateId,averageValue,sd,minValue,maxValue,p10Value,p25Value,medianValue,p75Value,p90Value,mean,startDayTemporalCharacterization,endDayTemporalCharacterization
2887,1,2733,3009201860702,3.944635931211124,90.49213775487662,0,4682,0.66,1.04,1.51,2.05,2.55,0.1158443540183113,-730,-1
2887,2,238,3001122748702,228.19983193277312,587.4539084804877,3,8224.7,4,7,12,16,19,0.010088165479823668,0,30
2887,1,1916,3001122748702,130.0538465553236,163.9827219780709,0,1893.3,17,34,73,131.7,202,0.08121397083757206,-730,-1
2887,2,183,3001123583702,9.972677595628417,1.4089653829776485,6.7,14.2,7.5,7.7,8.1,8.4,8.5,0.007756866734486266,0,30
2887,1,3074,3001308753702,4.970191932335714,102.83386731060403,0,5704.3,1.78,2.37,2.99,3.56,4.08,0.1302984062394032,-730,-1
2887,2,275,3001308753702,4.282000000000001,17.729558909462114,0,296.7,0.93,1,1.42,1.6,1.7,0.011656493726687013,0,30
2887,1,127,3009577749702,93.85259842519685,130.43986938105613,0.62,493,2.75,3.42,49,65,86.75,0.005383180739233638,-730,-1
2887,1,2490,3001604647702,346.2640722891566,655.0049781324316,0.07,29400,0.41,0.57,270,440,530,0.1055442522889115,-730,-1
2887,2,737,3010910734702,116154.05325644504,201904.2243453829,0,639000,3.61,3.93,4.15,4.26,4.32,0.031239403187521192,0,30
2887,1,3334,3010910734702,118609.83348830232,204809.9393971077,0,683000,4.12,4.4,4.72,5.14,3000,0.14131909121736183,-730,-1
2887,1,2492,3002030554702,48.19203852327451,198.11392925782695,0,3719,19.7,25.8,31.3,36.1,39.2,0.10562902678874195,-730,-1
2887,1,496,3011391736702,106.02969758064512,852.0840266935959,0,19025,25.25,37.5,58,79.75,96.25,0.02102407595795185,-730,-1
2887,1,467,3002582257702,45924.635802997866,134579.7089811248,0,996000,0,4.8,2000,8360,21000,0.01979484571041031,-730,-1
2887,1,2500,3013115647702,119.27185600000004,172.98914706002657,0,3832,0.09,0.17,28,120,170,0.10596812478806375,-730,-1
2887,2,580,3013115647702,117.45698275862073,267.23147450577034,0,4462,0.01,0.06,0.11,0.12,0.14,0.02458460495083079,0,30
2887,2,154,3004410554702,7.77896103896104,8.62046707019266,0,86.5,4.7,4.9,5.1,5.3,5.3,0.0065276364869447275,0,30
2887,1,278,3004905645702,40.58884892086331,33.782349407970706,0,346,15,20,31,39.9,51,0.011783655476432689,-730,-1
2887,1,116,3013742636702,13.591293103448276,44.76275953202661,0,331.16,0.2,0.23,0.28,17.55,24.81,0.004916920990166158,-730,-1
2887,2,556,3006315647702,49.81782374100723,411.22416620119486,0,8955,0.01,0.02,0.03,0.03,0.04,0.023567310952865378,0,30
2887,1,191,3016520636702,5.55350785340314,2.4677212477338166,0,25.12,3.67,4.1,4.51,5.85,7.8,0.00809596473380807,-730,-1
2887,1,2462,3006504554702,12.480373679935028,225.74373654319373,0,8450,0.85,1.4,2.1,3,3.8,0.10435740929128517,-730,-1
2887,2,513,3006504554702,13.717602339181282,238.90962080008745,0,5410,0,0.4,0.9,1.1,1.3,0.021744659206510683,0,30
2887,1,117,3020399636702,0.40965811965811977,3.6117392246586433,0,39.09,0,0,0.03,0.08,0.1,0.0049593082400813835,-730,-1
2887,2,699,3020460751702,12.30303290414879,35.99431347499443,0,485,0,0.1,0.1,0.4,0.5,0.029628687690742624,0,30
2887,1,440,3007220923702,122.08870454545456,153.03217143237094,0,2219,43,59,81,108,136,0.01865038996269922,-730,-1
2887,1,243,3007242749702,7.730658436213993,6.732329271203983,0,35.57,0.8,3.25,5.13,7.52,11.29,0.010300101729399797,-730,-1
2887,1,3470,3020564749702,92.83135158501442,110.50085958502244,0,1309.8,53.1,60.18,69.03,78.76,86.73,0.1470837572058325,-730,-1
2887,1,3664,3007461647702,142999.27161572053,141955.85929604518,0,920000,202,247,346,223000,259000,0.15530688368938622,-730,-1
2887,2,805,3007461647702,146567.82484472048,152432.8911598923,0,844000,138,177,206,223,233,0.034121736181756526,0,30
2887,1,2477,3022096554702,2.0315664109810263,43.319453718688486,0,2130,0.3,0.4,0.6,0.8,0.9,0.10499321804001356,-730,-1
2887,2,515,3022096554702,1.2418252427184464,9.840044336154888,0,220,0.02,0.2,0.3,0.3,0.36,0.021829433706341134,0,30
2887,1,2783,3023103753702,4.613560905497663,6.083692602053915,0,142,3.8,4,4.21,4.41,4.6,0.11796371651407257,-730,-1
2887,1,125,3023323923702,33.39416,38.330931609324466,0.35,166.4,3.2,5.4,12.4,49.7,86.7,0.005298406239403188,-730,-1
2887,1,3053,3023602753702,1.835565018015072,10.316564191008077,0,299.28,0.94,1.11,1.32,1.57,1.78,0.12940827399118346,-730,-1
2887,2,271,3023602753702,1.8943911439114387,8.707075597538735,0,144.48,0.59,0.77,0.83,0.88,0.9,0.01148694472702611,0,30
2887,2,282,3025839753702,2.0117021276595737,7.9117172402908675,0.49,133.38,0.49,0.49,0.54,0.63,0.63,0.011953204476093592,0,30
2887,1,251,3008548923702,80.70517928286853,58.68785848084535,33,783,48,56,65,74,84,0.0106391997287216,-730,-1
2887,1,1333,3026493749702,330.45907726931733,171.66721058421015,0,2760.8,208.25,249.9,303.45,357,403.41,0.05650220413699559,-730,-1
2887,2,131,3026493749702,326.2238167938932,193.09835004855393,0.38,2177.7,53,124.95,190.4,196.35,208.25,0.00555272973889454,0,30
2887,1,2904,3013721923702,24.46542699724518,18.96800802880889,0,769,15,17,21,24,28,0.12309257375381485,-730,-1
2887,1,230,3028638749702,4.8048260869565205,10.73668566016792,0,159.2,1.5,2,2.91,4.28,5.64,0.009749067480501866,-730,-1
2887,1,330,3015473753702,26.88,15.200454720441977,0,289,22,24,26,27.1,28,0.013987792472024415,-730,-1
2887,1,2668,3017732647702,2267.5575674662673,2188.8327242593914,0,15886,2.71,3.91,1417,2930,3543,0.11308918277382163,-730,-1
2887,1,160,3031569725702,75.07450000000001,130.31198379949944,0,1000,8,12,25,43,66,0.00678195998643608,-730,-1
2887,1,2581,3035941564702,34.669108872530025,152.19439820486826,0,5600,27.3,28.6,29.7,30.6,31.2,0.10940149203119702,-730,-1
2887,2,559,3035941564702,32.87710196779963,31.329345059181396,0,341,23.5,26.3,27.4,28,28.2,0.023694472702611054,0,30
2887,1,1161,4019543000702,3.7830146425495266,1.246474009283745,0,8.8,2.5,2.93,3.5,4.25,4.92,0.0492115971515768,-730,-1
2887,1,1072,4042762795702,89.15824626865673,37.3173025343941,0,882,56,73,87,97,104.27,0.04543913190912174,-730,-1
2887,2,172,4042762795702,86.79523255813952,21.705464250003352,1,145,1,35,51,59,63,0.007290606985418786,0,30
2887,1,525,3018095257702,40235.02342857143,121938.24114098166,0,993000,0,4,2000,7990,28000,0.022253306205493387,-730,-1
2887,1,2659,3019198647702,1391.0545054531776,1507.719597644803,0,39000,1.61,2.25,1049,1832,2153,0.11270769752458461,-730,-1
2887,2,730,4151358554702,41.48186301369864,4.846805612476347,0.46,54.5,30.9,34.5,36.7,37.7,38.2,0.030942692438114615,0,30
2887,2,3403,4152194876702,126.21657361151924,15.13709042517002,80,200,100,103,110,111,119,0.14424381146151238,0,30
2887,1,194,4261078000702,2.1769072164948455,7.570265785551093,0,105,0.93,1,1.05,1.4,2.3,0.008223126483553746,-730,-1
2887,1,549,4281085554702,13.501074681238626,3.3624581146654737,0,55.6,11.9,12.4,12.9,13.4,13.8,0.0232706002034588,-730,-1
2887,2,120,4281085554702,13.319583333333334,1.6636784170476395,6.92,23,11.4,11.8,12,12.1,12.2,0.00508646998982706,0,30
2887,1,246,4306252554702,28.376747967479673,37.11313374426759,0.05,414,6.24,14,22.9,30,36,0.010427263479145472,-730,-1
2887,2,451,3019550753702,139.83858093126386,7.018237938367904,4.1,168,133,135,137,138,139,0.0191166497117667,0,30
2887,1,2653,3019550753702,140.1136449302676,19.242051966890177,0,1039,137,139,140,141,142,0.11245337402509326,-730,-1
2887,1,288,40483260753702,2.2637847222222223,0.47898329698452585,0,3.12,2.18,2.25,2.33,2.38,2.42,0.012207527975584944,-730,-1
2887,2,264,3019900753702,7.216136363636363,30.50743108744947,1.25,500.52,2.15,2.9,3.29,3.41,3.48,0.011190233977619531,0,30
2887,1,619,40757494749702,10.700694668820685,9.452423928552328,0,177.67,4.62,6,8.04,10.26,12.65,0.026237707697524586,-730,-1
2887,1,698,3020630636702,69.95905444126072,10.683912252876334,0,139,63,67,70,73,75,0.0295863004408274,-730,-1
2887,1,276,3021960736702,20.71760869565217,48.84075778660648,0,761.62,5.49,8.8,12.88,18.6,25.76,0.011698880976602238,-730,-1
2887,1,531,40764999000702,87.61357815442561,22.323434492703235,0,174,60.8,73,87,97.2,102.5,0.022507629704984742,-730,-1
2887,2,386,46235168753702,6.113989637305702,2.8291021272915517,0.95,30.52,3.61,4.27,4.44,4.6,4.64,0.016361478467277042,0,30
2887,2,2466,3025315529702,72.17979318734793,22.814104478635127,5.15,175,20,40.5,50,54.8,56.3,0.10452695829094609,0,30
2887,2,353,3026910923702,44.992917847025495,46.94436480772339,5,413,8,10,11,12,12,0.014962699220074602,0,30
2887,1,129,46287143859702,488.3331007751938,1005.2681960487884,0,6750,0,0,0.42,215,270,0.00546795523906409,-730,-1
2887,2,110,46287143859702,383.3417272727274,570.6607133468535,0,4080,0,0.28,0.35,1.08,215,0.004662597490674805,0,30
2887,1,109,4097664554702,57.346513761467904,11.417609156242662,0,72.9,47.8,55.2,59.27,62.4,64.1,0.004620210240759579,-730,-1
2887,1,235,4148594636702,10.587489361702126,3.1693908786315723,0,26.25,7.05,8.78,10.12,11.7,12.82,0.009961003730077992,-730,-1
2887,1,125,4154347000702,32.874320000000004,181.6981099788789,0,1727.1,0,0.6,1.6,6.48,11.65,0.005298406239403188,-730,-1
2887,2,3375,4154790876702,75.888,10.051463072569554,50,160,60,60,60,70,70,0.14305696846388608,0,30
2887,1,10002,4154790876702,75.42761447710457,10.217346518111016,50,150,60,70,70,80,80,0.42395727365208546,-730,-1
2887,2,2750,4301868483702,80.20545454545454,14.502002698863809,20,154,57,61,65,69,70,0.11656493726687013,0,30
2887,1,286,4309023753702,1.1895804195804205,2.028118780606018,0.02,35,0.83,0.99,1.09,1.22,1.3,0.012122753475754493,-730,-1
2887,1,3843,40762351753702,238.30957585219613,8141.8209828048275,0,308760,7.44,8,8.49,8.93,9.3,0.1628942014242116,-730,-1
2887,2,838,40762351753702,18.53730310262529,209.99575147749107,0,6076,6.01,7.01,7.44,7.75,7.87,0.03552051542895897,0,30
2887,1,2918,46235106923702,26.140438656614126,23.509898193624107,0,576,11,14.1,19,25,31,0.12368599525262801,-730,-1
2887,1,1172,46235783753702,103.37843003412968,7.014295072494175,0,141,100,102,103.13,105,106,0.04967785690064429,-730,-1
2887,2,171,46235783753702,102.55555555555556,9.126632721688832,0,129,94,98,99,101,101,0.00724821973550356,0,30
2887,NA,23592,1002,45.335707019328595,17.34554409639548,0,118,23,33,45,57,68,1,NA,NA
2887,NA,267,581476911,0.03505425567989149,7.127587249553667,0,91,0,0,0,0,0,0.011317395727365209,NA,NA
2887,NA,37585,581477911,7.530985079688031,6.23685016655042,0,129,2,2,4,9,15,1.5931247880637505,NA,NA
2899,NA,125241,1008,1485.143603133159,1082.8904619581797,0,2889,0,350,1602,2627,2769,1,NA,NA
2899,NA,125241,1009,527.3392658953537,338.4962060348683,0,1180,4,190,641,813,898,1,NA,NA
2899,1,753,3000034751702,46.92014608233732,187.55349607867888,0,2690,0,2.2,7,17,36,0.006012408077227106,-730,-1
2899,1,1421,3008486729702,11.495306122448984,7.981331368686962,0,131.97,1.24,1.86,12.38,14.8,16.71,0.011346124671633092,-730,-1
2899,1,293,3009508749702,2764.407098976108,5460.3887325037795,0,31798,1.14,5.02,14.13,895,3315,0.002339489464312805,-730,-1
2899,1,379,3009577749702,125.7198680738786,155.36177356554694,0,582,2.66,3.63,52.25,77,322.58,0.003026165552814174,-730,-1
2899,1,14775,3010813647702,6259.619842301191,33708.76242035306,0,950000,5.29,6.8,4300,6200,7200,0.1179725489256713,-730,-1
2899,1,13637,3010910734702,136933.47108014926,215062.65364273128,0,813000,4.23,4.5,4.87,5.47,437000,0.10888606766154854,-730,-1
2899,2,2214,3010910734702,134252.3377777779,212678.8232236072,0,598000,3.72,4,4.18,4.28,4.33,0.017677916976070136,0,30
2899,1,1110,3011391736702,69.54436036036036,57.55788259621173,0,922.5,25,40,57.5,76.25,95,0.008862912305075814,-730,-1
2899,2,1582,3013115647702,122.1463274336284,258.3305367811281,0,5810,0,0.05,0.1,0.13,0.15,0.012631646186153096,0,30
2899,1,108,3014620736702,11.367499999999996,12.121200483789728,0,94.9,1.05,1.58,9.7,12.53,14.84,8.62337413466836e-4,-730,-1
2899,1,615,3016520636702,5.541089430894307,2.138950079625318,0,21.08,3.75,4.18,4.58,5.47,7.1,0.004910532493352816,-730,-1
2899,2,1593,3019069554702,41.7964281230383,296.4317297687251,0,4590,3.3,4.3,5,5.4,5.6,0.01271947684863583,0,30
2899,1,13163,3020564749702,195.74147002962877,7145.867151566162,0,484000,53.1,61.06,69.92,79.65,87,0.10510136456911076,-730,-1
2899,2,1841,3020564749702,92.35374796306347,117.56001209913808,0,1538.1,11.4,43.7,50.89,53.1,54.87,0.014699659057337453,0,30
2899,1,364,3023323923702,37.28563186813186,40.594208605747134,0,185.53,2.9,5.4,15.6,55.1,85.2,0.0029063964676104472,-730,-1
2899,1,12703,3025839753702,1.772810359757533,44.166268822553285,0,4977,0.63,0.81,1.08,1.45,1.85,0.10142844595619645,-730,-1
2899,1,508,3026989729702,5.761555118110237,20.722983375545844,0,468.18,2.91,3.79,4.35,4.99,5.51,0.004056179685566228,-730,-1
2899,1,195,3027035909702,5.279846153846155,36.03382832834764,0,436.6,0,0,0.07,0.12,0.21,0.0015569981076484537,-730,-1
2899,1,256,3031569725702,877.9645703124999,12565.967211035286,0,201120,2,13,30,57,99,0.002044059054143611,-730,-1
2899,1,206,3034551725702,55.429951456310675,48.38263326299063,0,479.7,18.3,29.6,42.9,58,75,0.001644828770131187,-730,-1
2899,1,10511,3035941564702,31.915984207021165,105.9139821594798,0,6180,27.1,28.6,29.6,30.6,31.2,0.08392619030509178,-730,-1
2899,1,28594,3038553531702,21.602407498076634,6.279995724275605,14,66.16,14.75,15.7,17.69,20.81,23.06,0.22831181482102506,-730,-1
2899,2,10541,3038553531702,20.962501660184017,5.920684459727002,14,63.65,14.32,14.71,15.28,15.88,16.26,0.08416572847549923,0,30
2899,1,4984,4019543000702,3.773075842696624,1.3492828866156574,0,14.8,2.3,2.88,3.52,4.27,4.88,0.03979527471035843,-730,-1
2899,1,216,4019592257702,111.57407407407408,1168.0256942355709,0,14000,0,0,0,0,0,0.001724674826933672,-730,-1
2899,2,409,4042762795702,90.30251833740832,26.984893754587105,0,216.85,0,20,48.9,57,61,0.003265703723221629,0,30
